ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,GOOD_REPUTATION
5021657,M,1,1,1,8,5,2,3,5,6,5,1,0,0,0,Low-skill Laborers,3.0,-9,X,1
5021658,M,1,1,1,8,5,2,3,5,6,5,1,0,0,0,Low-skill Laborers,3.0,0,X,1
5021659,M,1,1,1,8,5,2,3,5,6,5,1,0,0,0,Low-skill Laborers,3.0,-6,X,1
5021660,M,1,1,1,8,5,2,3,5,6,5,1,0,0,0,Low-skill Laborers,3.0,0,X,1
5021661,M,1,1,1,8,5,2,3,5,6,5,1,0,0,0,Low-skill Laborers,3.0,-34,X,1
5021662,M,0,1,1,7,5,2,3,5,6,6,1,1,0,0,Laborers,3.0,0,C,1
5021663,M,0,1,1,7,5,2,3,5,6,6,1,1,0,0,Laborers,3.0,0,0,1
5021664,M,0,1,1,7,5,2,3,5,6,6,1,1,0,0,Laborers,3.0,0,0,1
5021665,M,0,1,1,7,5,2,3,5,6,6,1,1,0,0,Laborers,3.0,0,0,1
5021668,M,0,1,1,7,5,2,3,5,6,6,1,1,0,0,Laborers,3.0,-6,C,1
5021670,M,0,1,1,7,5,2,3,5,6,6,1,1,0,0,Laborers,3.0,-29,C,1
5021671,M,0,1,1,7,5,2,3,5,6,6,1,1,0,0,Laborers,3.0,0,0,1
5021673,M,0,1,1,7,5,2,3,5,6,6,1,1,0,0,Laborers,3.0,0,0,1
5021674,M,0,1,1,7,5,2,3,5,6,6,1,1,0,0,Laborers,3.0,0,C,1
5021675,M,0,1,1,7,5,2,3,5,6,6,1,1,0,0,Laborers,3.0,-29,C,1
5021676,M,0,1,1,7,5,2,3,5,6,6,1,1,0,0,Laborers,3.0,0,0,1
5021678,M,0,1,0,6,3,2,2,5,2,1,1,0,0,0,Cleaning staff,1.0,0,X,1
5021679,M,0,1,0,6,3,2,2,5,2,1,1,0,0,0,Cleaning staff,1.0,0,0,1
5021680,M,0,1,0,6,3,2,2,5,2,1,1,0,0,0,Cleaning staff,1.0,0,C,0
5021681,M,0,1,0,6,3,2,2,5,2,1,1,0,0,0,Cleaning staff,1.0,-12,X,1
5021682,M,0,1,0,6,3,2,2,5,2,1,1,0,0,0,Cleaning staff,1.0,0,C,0
5021683,M,0,1,0,6,3,2,2,5,2,1,1,0,0,0,Cleaning staff,1.0,0,C,0
5021684,M,0,1,0,6,3,2,2,5,2,1,1,0,0,0,Cleaning staff,1.0,0,C,0
5021688,M,1,1,1,7,5,3,3,5,6,7,1,0,0,0,Managers,3.0,0,C,1
5021691,M,1,1,1,7,5,3,3,5,6,7,1,0,0,0,Managers,3.0,0,C,1
5113091,M,1,1,1,7,5,3,3,5,6,7,1,0,0,0,Managers,3.0,0,X,1
5021693,M,1,1,2,9,5,3,3,5,7,4,1,0,1,0,Laborers,4.0,0,0,1
5021694,M,1,1,2,9,5,3,3,5,7,4,1,0,1,0,Laborers,4.0,0,0,1
5021695,M,1,1,2,9,5,3,3,5,7,4,1,0,1,0,Laborers,4.0,0,C,1
5021696,F,0,1,1,5,3,2,2,5,3,3,1,0,1,1,Core staff,2.0,0,0,1
5021697,F,0,1,1,5,3,2,2,5,3,3,1,0,1,1,Core staff,2.0,-21,X,1
5021698,F,0,1,1,5,3,2,2,5,3,3,1,0,1,1,Core staff,2.0,-9,X,1
5021699,F,0,1,1,5,3,2,2,5,3,3,1,0,1,1,Core staff,2.0,0,0,1
5021700,F,0,1,1,5,3,2,2,5,3,3,1,0,1,1,Core staff,2.0,0,X,1
5021701,F,0,1,1,5,3,2,2,5,3,3,1,0,1,1,Core staff,2.0,-30,X,1
5021702,F,1,1,1,1,5,2,3,5,5,2,1,1,0,0,Sales staff,3.0,-3,X,1
5021703,F,1,1,1,1,5,2,3,5,5,2,1,1,0,0,Sales staff,3.0,-4,X,0
5021704,F,1,1,1,1,5,2,3,5,5,2,1,1,0,0,Sales staff,3.0,0,X,0
5021705,F,1,1,1,1,5,2,3,5,5,2,1,1,0,0,Sales staff,3.0,-11,X,1
5021706,F,1,1,1,1,5,2,3,5,5,2,1,1,0,0,Sales staff,3.0,-2,X,0
5021707,F,1,1,1,1,5,2,3,5,5,2,1,1,0,0,Sales staff,3.0,0,X,0
5021708,F,0,1,2,6,5,1,3,5,6,1,1,0,0,1,Laborers,4.0,0,X,1
5021709,F,0,1,2,6,5,1,3,5,6,1,1,0,0,1,Laborers,4.0,-4,X,0
5021710,F,0,1,2,6,5,1,3,5,6,1,1,0,0,1,Laborers,4.0,-40,C,1
5021711,F,0,1,2,6,5,1,3,5,6,1,1,0,0,1,Laborers,4.0,-36,X,1
5021712,F,0,1,1,7,5,4,3,5,6,0,1,0,0,1,Core staff,3.0,-13,X,1
5021713,F,0,1,1,7,5,4,3,5,6,0,1,0,0,1,Core staff,3.0,0,X,1
5021715,F,0,1,1,7,5,4,3,5,6,0,1,0,0,1,Core staff,3.0,0,X,1
5021716,F,1,1,0,5,3,2,3,5,3,2,1,0,1,0,Sales staff,2.0,-32,X,1
5021717,F,1,1,0,5,3,2,3,5,3,2,1,0,1,0,Sales staff,2.0,0,C,0
5021718,F,1,1,1,9,5,2,3,5,3,7,1,0,0,0,UNKOWN,3.0,-27,X,1
5021719,F,1,1,1,9,5,2,3,5,3,7,1,0,0,0,UNKOWN,3.0,-31,X,1
5021720,F,1,1,1,9,5,2,3,5,3,7,1,0,0,0,UNKOWN,3.0,-13,X,1
5021721,F,1,1,1,9,5,2,3,5,3,7,1,0,0,0,UNKOWN,3.0,0,X,1
5021722,F,1,1,1,9,5,2,3,5,3,7,1,0,0,0,UNKOWN,3.0,0,C,1
5021723,F,1,1,1,9,5,2,3,5,3,7,1,0,0,0,UNKOWN,3.0,0,X,1
5021724,F,1,1,1,9,5,2,3,5,3,7,1,0,0,0,UNKOWN,3.0,-7,X,1
5021725,F,1,1,1,9,5,2,3,5,3,7,1,0,0,0,UNKOWN,3.0,0,C,1
5021726,F,1,1,1,9,5,2,3,5,3,7,1,0,0,0,UNKOWN,3.0,-12,X,1
5021727,F,1,1,1,9,5,2,3,5,3,7,1,0,0,0,UNKOWN,3.0,0,0,0
5021728,F,1,1,1,9,5,2,3,5,3,7,1,0,0,0,UNKOWN,3.0,-29,X,1
5021730,F,1,1,1,5,3,2,3,5,4,5,1,0,0,1,Cleaning staff,3.0,0,C,1
5021732,F,1,1,1,5,3,2,3,5,4,5,1,0,0,1,Cleaning staff,3.0,0,0,1
5021733,F,0,1,0,2,3,4,2,5,6,4,1,0,0,0,Sales staff,1.0,0,C,1
5021734,F,0,1,0,6,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,-20,X,1
5021735,F,0,1,0,6,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,-3,X,1
5021737,F,0,1,0,6,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,0,X,1
5021738,F,0,1,0,6,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,-2,X,1
5021739,F,0,1,0,6,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,0,X,1
5021740,F,0,1,1,1,5,2,3,5,9,2,1,0,0,1,Core staff,3.0,0,C,1
5021741,F,0,1,1,1,5,2,3,5,9,2,1,0,0,1,Core staff,3.0,-29,X,1
5021742,F,0,1,1,1,5,2,3,5,9,2,1,0,0,1,Core staff,3.0,0,X,1
5021744,F,0,1,1,1,5,2,3,5,9,2,1,0,0,1,Core staff,3.0,-19,0,1
5021745,F,0,1,1,1,5,2,3,5,9,2,1,0,0,1,Core staff,3.0,-4,X,1
5021746,F,0,1,1,1,5,2,3,5,9,2,1,0,0,1,Core staff,3.0,0,0,0
5021747,F,0,1,1,1,5,2,3,5,9,2,1,0,0,1,Core staff,3.0,-21,X,1
5021748,F,0,1,1,1,5,2,3,5,9,2,1,0,0,1,Core staff,3.0,-28,X,1
5021749,F,0,1,1,1,5,2,3,5,9,2,1,0,0,1,Core staff,3.0,-30,0,1
5021750,F,0,1,1,1,5,2,3,5,9,2,1,0,0,1,Core staff,3.0,-49,0,1
5113118,F,0,1,1,1,5,2,3,5,9,2,1,0,0,1,Core staff,3.0,0,C,1
5113119,F,0,1,1,1,5,2,3,5,9,2,1,0,0,1,Core staff,3.0,0,C,1
5021752,F,0,1,0,5,5,3,3,5,8,7,1,0,0,0,High skill tech staff,2.0,-5,X,1
5021753,F,0,1,0,5,5,3,3,5,8,7,1,0,0,0,High skill tech staff,2.0,0,0,1
5021754,F,0,1,0,5,5,3,3,5,8,7,1,0,0,0,High skill tech staff,2.0,0,0,1
5021756,F,1,1,0,9,3,3,3,5,7,5,1,0,1,1,Managers,2.0,0,X,1
5021761,F,0,0,0,1,3,2,3,0,4,6,1,0,0,0,UNKOWN,2.0,-2,X,1
5021762,F,0,0,0,1,3,2,3,0,4,6,1,0,0,0,UNKOWN,2.0,-37,X,1
5021763,F,0,0,0,1,3,2,3,0,4,6,1,0,0,0,UNKOWN,2.0,0,X,1
5021764,F,0,0,0,1,3,2,3,0,4,6,1,0,0,0,UNKOWN,2.0,-14,X,1
5021765,F,0,0,0,1,3,2,3,0,4,6,1,0,0,0,UNKOWN,2.0,-30,X,1
5021766,F,0,0,0,1,3,2,3,0,4,6,1,0,0,0,UNKOWN,2.0,-17,X,1
5021767,F,0,0,0,1,3,2,3,0,4,6,1,0,0,0,UNKOWN,2.0,-7,X,1
5021768,F,0,0,0,1,3,2,3,0,4,6,1,0,0,0,UNKOWN,2.0,0,0,1
5021769,F,0,1,1,0,5,4,3,5,7,7,1,0,0,0,High skill tech staff,3.0,0,C,1
5021772,F,0,1,0,8,3,4,3,5,5,4,1,0,0,0,Laborers,2.0,0,C,1
5021774,F,0,1,0,8,3,4,3,5,5,4,1,0,0,0,Laborers,2.0,0,C,1
5021775,F,0,1,0,8,3,4,3,5,5,4,1,0,0,0,Laborers,2.0,0,C,1
5021776,F,0,1,0,8,3,4,3,5,5,4,1,0,0,0,Laborers,2.0,0,C,1
5021777,F,0,1,0,8,3,4,3,5,5,4,1,0,0,0,Laborers,2.0,0,C,1
5021778,F,0,1,0,8,3,4,3,5,5,4,1,0,0,0,Laborers,2.0,0,0,1
5021779,F,0,1,0,8,3,4,3,5,5,4,1,0,0,0,Laborers,2.0,0,0,1
5021780,F,0,1,0,8,3,4,3,5,5,4,1,0,0,0,Laborers,2.0,0,X,1
5021781,F,0,1,0,8,3,4,3,5,5,4,1,0,0,0,Laborers,2.0,0,C,1
5021782,F,0,1,0,8,3,4,3,5,5,4,1,0,0,0,Laborers,2.0,0,C,1
5021783,F,0,1,0,8,3,4,3,5,5,4,1,0,0,0,Laborers,2.0,0,C,1
5021788,F,1,1,2,4,5,2,3,5,5,0,1,0,0,0,High skill tech staff,4.0,0,X,1
5021789,F,1,1,2,4,5,2,3,5,5,0,1,0,0,0,High skill tech staff,4.0,-24,X,1
5021790,F,1,1,2,4,5,2,3,5,5,0,1,0,0,0,High skill tech staff,4.0,0,0,1
5021791,F,1,1,2,4,5,2,3,5,5,0,1,0,0,0,High skill tech staff,4.0,0,X,1
5021792,F,1,1,2,4,5,2,3,5,5,0,1,0,0,0,High skill tech staff,4.0,0,0,1
5021793,F,0,1,0,7,3,2,3,5,7,8,1,0,0,0,Core staff,2.0,-17,C,1
5021794,F,0,1,0,7,3,2,3,5,7,8,1,0,0,0,Core staff,2.0,-34,C,1
5021795,F,0,1,0,7,3,2,3,5,7,8,1,0,0,0,Core staff,2.0,0,C,1
5021796,F,0,1,0,7,3,2,3,5,7,8,1,0,0,0,Core staff,2.0,0,C,1
5021797,F,0,1,0,7,3,2,3,5,7,8,1,0,0,0,Core staff,2.0,0,C,1
5021798,F,0,1,0,7,3,2,3,5,7,8,1,0,0,0,Core staff,2.0,-14,X,1
5021799,F,0,1,0,7,3,2,3,5,7,8,1,0,0,0,Core staff,2.0,0,C,1
5021800,F,0,1,0,7,3,2,3,5,7,8,1,0,0,0,Core staff,2.0,0,0,1
5021801,F,0,1,0,7,3,2,3,5,7,8,1,0,0,0,Core staff,2.0,-10,X,1
5021802,F,0,1,0,7,3,2,3,5,7,8,1,0,0,0,Core staff,2.0,-1,X,0
5021808,M,0,1,0,4,5,2,1,5,8,7,1,0,0,0,Laborers,1.0,0,0,1
5021809,F,0,1,0,1,5,2,3,5,3,7,1,0,0,0,Laborers,2.0,0,0,1
5021810,F,1,1,1,0,5,2,3,5,8,4,1,0,1,1,Cooking staff,3.0,0,C,1
5021814,F,1,1,1,0,5,2,3,5,8,4,1,0,1,1,Cooking staff,3.0,0,C,1
5021815,F,1,1,1,0,5,2,3,5,8,4,1,0,1,1,Cooking staff,3.0,0,0,1
5021816,F,1,1,1,0,5,2,3,5,8,4,1,0,1,1,Cooking staff,3.0,0,0,1
5021817,F,1,1,1,0,5,2,3,5,8,4,1,0,1,1,Cooking staff,3.0,-4,C,1
5021818,F,1,1,1,0,5,2,3,5,8,4,1,0,1,1,Cooking staff,3.0,0,X,1
5021819,F,1,1,1,0,5,2,3,5,8,4,1,0,1,1,Cooking staff,3.0,0,0,1
5090358,F,1,1,1,0,5,2,3,5,8,4,1,0,1,1,Cooking staff,3.0,0,C,1
5113171,F,1,1,1,0,5,2,3,5,8,4,1,0,1,1,Cooking staff,3.0,0,0,1
5113172,F,1,1,1,0,5,2,3,5,8,4,1,0,1,1,Cooking staff,3.0,0,0,1
5021822,F,0,1,0,5,5,4,3,5,3,1,1,0,0,0,Medicine staff,2.0,0,0,1
5021826,M,0,1,0,8,3,4,3,5,5,4,1,0,0,0,High skill tech staff,2.0,0,C,1
5021827,F,0,1,0,5,5,3,3,5,6,4,1,0,0,0,Laborers,2.0,0,C,1
5021828,F,0,1,0,5,5,3,3,5,6,4,1,0,0,0,Laborers,2.0,-25,C,1
5021829,F,0,1,0,5,5,3,3,5,6,4,1,0,0,0,Laborers,2.0,0,C,1
5021830,F,0,1,0,5,5,3,3,5,6,4,1,0,0,0,Laborers,2.0,0,C,1
5021831,F,0,1,0,5,5,3,3,5,6,4,1,0,0,0,Laborers,2.0,0,C,1
5021832,F,1,1,1,4,3,2,3,5,7,3,1,0,0,0,Accountants,3.0,0,X,1
5021833,F,1,1,1,4,3,2,3,5,7,3,1,0,0,0,Accountants,3.0,-2,X,1
5021834,F,1,1,1,4,3,2,3,5,7,3,1,0,0,0,Accountants,3.0,0,X,1
5021835,F,1,1,1,4,3,2,3,5,7,3,1,0,0,0,Accountants,3.0,0,0,1
5021836,F,1,1,1,4,3,2,3,5,7,3,1,0,0,0,Accountants,3.0,-30,X,1
5021837,F,1,1,1,4,3,2,3,5,7,3,1,0,0,0,Accountants,3.0,0,0,1
5021838,F,0,1,0,4,3,2,3,5,1,8,1,0,0,1,UNKOWN,2.0,-10,C,1
5021839,F,0,1,0,4,3,2,3,5,1,8,1,0,0,1,UNKOWN,2.0,0,C,1
5021840,F,0,1,0,4,3,2,3,5,1,8,1,0,0,1,UNKOWN,2.0,0,C,1
5021841,F,0,1,0,4,3,2,3,5,1,8,1,0,0,1,UNKOWN,2.0,0,C,1
5021842,F,0,1,0,4,3,2,3,5,1,8,1,0,0,1,UNKOWN,2.0,0,C,1
5021843,F,0,1,0,4,3,2,3,5,1,8,1,0,0,1,UNKOWN,2.0,-7,C,1
5021844,F,0,1,1,0,5,2,3,5,9,8,1,1,0,0,Medicine staff,3.0,-4,C,1
5021845,F,0,1,1,0,5,2,3,5,9,8,1,1,0,0,Medicine staff,3.0,0,0,1
5021846,F,0,1,1,0,5,2,3,5,9,8,1,1,0,0,Medicine staff,3.0,-6,C,1
5021847,F,0,1,1,2,5,2,3,0,9,7,1,0,0,0,UNKOWN,3.0,0,C,1
5021848,F,0,1,1,2,5,2,3,0,9,7,1,0,0,0,UNKOWN,3.0,0,C,1
5021849,F,0,1,1,2,5,2,3,0,9,7,1,0,0,0,UNKOWN,3.0,0,1,0
5021850,F,0,1,1,2,5,2,3,0,9,7,1,0,0,0,UNKOWN,3.0,-46,C,1
5021851,F,0,1,1,2,5,2,3,0,9,7,1,0,0,0,UNKOWN,3.0,-37,C,1
5021852,F,0,1,1,2,5,2,3,0,9,7,1,0,0,0,UNKOWN,3.0,0,0,1
5021855,F,0,1,1,2,5,2,3,0,9,7,1,0,0,0,UNKOWN,3.0,0,C,1
5021856,F,0,1,1,2,5,2,3,0,9,7,1,0,0,0,UNKOWN,3.0,-4,C,1
5113189,F,0,1,1,2,5,2,3,0,9,7,1,0,0,0,UNKOWN,3.0,-6,C,1
5021853,F,0,1,1,4,5,2,3,5,7,3,1,0,0,0,Sales staff,3.0,-26,X,1
5021854,F,0,1,0,5,3,4,3,5,8,4,1,0,0,1,Laborers,2.0,0,X,0
5021857,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,-16,C,1
5021858,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,0,C,1
5021861,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,0,C,1
5021862,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,-29,X,0
5021863,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,-24,C,1
5021865,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,0,C,1
5021866,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,0,X,1
5021867,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,0,0,1
5021868,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,0,C,1
5021869,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,0,C,1
5021870,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,0,C,1
5021871,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,0,C,1
5021872,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,UNKOWN,2.0,-15,X,1
5021873,M,1,0,0,5,5,2,1,1,9,8,1,0,0,0,Laborers,1.0,0,0,1
5021874,M,1,0,0,5,5,2,1,1,9,8,1,0,0,0,Laborers,1.0,0,C,0
5021876,M,0,1,2,2,5,2,3,5,6,3,1,0,0,0,Laborers,4.0,-13,0,1
5021877,M,0,1,2,2,5,2,3,5,6,3,1,0,0,0,Laborers,4.0,-22,C,1
5021878,M,0,1,2,2,5,2,3,5,6,3,1,0,0,0,Laborers,4.0,0,C,1
5021879,M,1,0,2,1,5,2,3,5,7,7,1,0,1,0,Laborers,4.0,-4,C,0
5021880,M,1,0,2,1,5,2,3,5,7,7,1,0,1,0,Laborers,4.0,-2,X,1
5021881,M,1,0,2,1,5,2,3,5,7,7,1,0,1,0,Laborers,4.0,-16,C,0
5113190,M,1,0,2,1,5,2,3,5,7,7,1,0,1,0,Laborers,4.0,0,X,1
5021882,F,1,1,0,2,3,4,3,5,4,5,1,0,0,0,Managers,2.0,-22,X,1
5021883,F,1,1,0,2,3,4,3,5,4,5,1,0,0,0,Managers,2.0,0,0,1
5021884,F,1,1,0,2,3,4,3,5,4,5,1,0,0,0,Managers,2.0,0,0,1
5021886,F,1,1,0,2,3,4,3,5,4,5,1,0,0,0,Managers,2.0,-30,C,1
5021887,F,1,1,0,2,3,4,3,5,4,5,1,0,0,0,Managers,2.0,0,0,1
5021888,F,1,1,0,2,3,4,3,5,4,5,1,0,0,0,Managers,2.0,0,X,1
5021889,F,1,1,0,2,3,4,3,5,4,5,1,0,0,0,Managers,2.0,0,0,1
5021890,F,1,1,0,2,3,4,3,5,4,5,1,0,0,0,Managers,2.0,-6,X,1
5021891,F,1,1,0,2,3,4,3,5,4,5,1,0,0,0,Managers,2.0,0,0,1
5021892,F,1,1,0,2,3,4,3,5,4,5,1,0,0,0,Managers,2.0,-49,X,1
5021895,F,0,1,0,9,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,-7,C,1
5021898,F,0,1,0,9,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,X,1
5021899,F,0,1,0,9,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5021900,F,0,1,0,9,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5021901,F,0,1,0,9,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5021902,F,0,1,0,9,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5021903,F,0,1,0,9,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5021904,M,1,1,0,7,5,2,3,5,9,5,1,0,0,0,Laborers,2.0,-5,C,1
5021905,M,1,1,0,7,5,2,3,5,9,5,1,0,0,0,Laborers,2.0,-19,X,1
5021906,M,1,1,0,7,5,2,3,5,9,5,1,0,0,0,Laborers,2.0,0,C,1
5021907,M,1,1,0,7,5,2,3,5,9,5,1,0,0,0,Laborers,2.0,0,C,1
5021908,M,1,1,0,7,5,2,3,5,9,5,1,0,0,0,Laborers,2.0,0,0,1
5021909,M,1,1,0,7,5,2,3,5,9,5,1,0,0,0,Laborers,2.0,0,C,1
5021910,M,1,1,0,7,5,2,3,5,9,5,1,0,0,0,Laborers,2.0,0,C,1
5021911,M,1,1,0,7,5,2,3,5,9,5,1,0,0,0,Laborers,2.0,-2,C,1
5021912,M,1,1,0,7,5,2,3,5,9,5,1,0,0,0,Laborers,2.0,0,C,1
5021916,M,1,1,0,4,3,2,3,5,0,8,1,0,1,0,UNKOWN,2.0,-12,X,0
5021917,M,1,1,0,4,3,2,3,5,0,8,1,0,1,0,UNKOWN,2.0,0,X,0
5021919,F,1,0,1,0,3,2,3,4,1,8,1,0,1,0,UNKOWN,3.0,0,C,1
5021920,F,1,0,1,0,3,2,3,4,1,8,1,0,1,0,UNKOWN,3.0,0,C,1
5021922,F,0,1,0,2,5,4,3,5,7,4,1,0,1,0,Core staff,2.0,0,0,1
5021923,F,0,1,0,2,5,4,3,5,7,4,1,0,1,0,Core staff,2.0,-23,C,0
5021924,F,0,1,0,2,5,4,3,5,7,4,1,0,1,0,Core staff,2.0,-35,X,1
5021926,F,1,1,2,2,5,4,2,5,1,0,1,1,1,0,Sales staff,3.0,0,C,1
5021928,F,0,1,0,0,3,4,3,5,0,8,1,0,0,0,UNKOWN,2.0,-12,X,1
5021929,F,0,1,0,0,3,4,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5021930,F,0,1,0,0,3,4,3,5,0,8,1,0,0,0,UNKOWN,2.0,-29,C,1
5021931,F,0,1,0,0,3,4,3,5,0,8,1,0,0,0,UNKOWN,2.0,-4,C,1
5021933,F,0,1,0,0,3,4,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,X,1
5021935,F,0,1,0,0,3,4,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5021936,F,0,1,0,0,3,4,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5021937,F,0,1,0,0,3,4,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5021938,F,0,1,0,0,3,4,3,5,0,8,1,0,0,0,UNKOWN,2.0,-33,C,1
5021939,F,0,1,0,0,3,4,3,5,0,8,1,0,0,0,UNKOWN,2.0,-32,C,1
5021940,F,1,1,0,9,3,4,3,5,7,7,1,0,0,0,Managers,2.0,0,C,1
5021942,F,1,1,0,9,3,4,3,5,7,7,1,0,0,0,Managers,2.0,0,X,1
5021943,F,1,1,0,9,3,4,3,5,7,7,1,0,0,0,Managers,2.0,0,C,1
5021944,F,1,1,0,9,3,4,3,5,7,7,1,0,0,0,Managers,2.0,0,0,1
5021945,F,1,1,0,9,3,4,3,5,7,7,1,0,0,0,Managers,2.0,0,0,1
5021946,F,1,1,0,9,3,4,3,5,7,7,1,0,0,0,Managers,2.0,0,0,1
5021947,F,1,1,0,9,3,4,3,5,7,7,1,0,0,0,Managers,2.0,0,0,1
5021948,F,1,1,0,9,3,4,3,5,7,7,1,0,0,0,Managers,2.0,-18,X,1
5021949,F,1,1,0,9,3,4,3,5,7,7,1,0,0,0,Managers,2.0,0,0,1
5021950,F,1,1,0,9,3,4,3,5,7,7,1,0,0,0,Managers,2.0,0,X,1
5021951,F,1,1,0,9,3,4,3,5,7,7,1,0,0,0,Managers,2.0,0,0,1
5021954,F,0,1,0,0,5,2,1,0,9,3,1,0,0,0,High skill tech staff,1.0,0,C,1
5021955,F,0,1,0,0,5,2,1,0,9,3,1,0,0,0,High skill tech staff,1.0,-27,X,1
5021956,F,0,1,0,0,5,2,1,0,9,3,1,0,0,0,High skill tech staff,1.0,0,C,1
5113218,F,0,1,0,0,5,2,1,0,9,3,1,0,0,0,High skill tech staff,1.0,0,0,1
5021958,F,1,1,0,0,5,4,3,5,3,1,1,0,0,0,UNKOWN,2.0,0,0,1
5021959,F,1,1,0,0,5,4,3,5,3,1,1,0,0,0,UNKOWN,2.0,0,X,1
5021961,F,1,1,0,0,5,4,3,5,3,1,1,0,0,0,UNKOWN,2.0,0,C,0
5021964,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,0,1
5021965,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,C,1
5021966,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,-11,C,1
5021967,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,C,1
5021968,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,-30,X,1
5021969,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,C,1
5021970,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,C,1
5021972,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,0,0
5021973,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,0,1
5021974,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,1,0
5021975,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,1,0
5113221,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,C,1
5021976,F,0,0,1,5,5,2,1,1,6,4,1,0,0,1,UNKOWN,2.0,-11,X,1
5021977,F,0,0,1,5,5,2,1,1,6,4,1,0,0,1,UNKOWN,2.0,-17,X,1
5021978,F,0,0,1,5,5,2,1,1,6,4,1,0,0,1,UNKOWN,2.0,0,0,1
5021979,F,0,0,1,5,5,2,1,1,6,4,1,0,0,1,UNKOWN,2.0,0,0,1
5021980,F,0,0,1,5,5,2,1,1,6,4,1,0,0,1,UNKOWN,2.0,0,X,1
5021981,M,0,1,0,8,3,2,3,5,2,8,1,0,0,0,UNKOWN,2.0,0,C,1
5021983,M,1,1,1,7,5,2,3,5,8,1,1,0,0,0,Laborers,3.0,-24,C,1
5021984,M,1,1,1,7,5,2,3,5,8,1,1,0,0,0,Laborers,3.0,-10,C,0
5021985,M,1,1,1,7,5,2,3,5,8,1,1,0,0,0,Laborers,3.0,-2,C,1
5021986,M,1,1,1,7,5,2,3,5,8,1,1,0,0,0,Laborers,3.0,-20,C,0
5113231,M,1,1,1,7,5,2,3,5,8,1,1,0,0,0,Laborers,3.0,-4,X,0
