,Unnamed: 0,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,SAFE
16833,673618,5135430,M,1,0,2,7,5,2,3,5,9,2,1,0,1,0,Laborers,4.0,-4,X,1
16834,388122,5068796,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,-3,0,1
16835,613762,5116741,M,0,0,0,2,5,2,3,2,8,5,1,0,0,0,Low-skill Laborers,2.0,-1,X,1
16836,745941,5148881,F,1,1,0,6,5,3,3,5,3,0,1,1,1,0,Accountants,2.0,0,C,1
16837,80413,5023598,F,1,1,0,7,3,4,3,5,3,7,1,0,0,0,Laborers,2.0,0,0,1
16838,668046,5126846,F,0,1,0,2,5,2,3,5,1,4,1,0,0,0,Laborers,2.0,0,C,1
16839,757059,5149551,F,0,0,0,2,3,2,3,0,6,5,1,1,1,0,Laborers,2.0,-30,X,1
16840,231669,5047655,F,1,0,1,5,5,2,2,5,5,1,1,0,0,0,Sales staff,2.0,-41,X,1
16841,467017,5091652,F,1,1,1,8,3,2,2,5,8,6,1,0,0,0,,2.0,-3,C,1
16842,607791,5116390,F,0,1,0,6,5,4,3,5,8,5,1,0,0,0,Core staff,2.0,0,X,1
16843,472359,5091968,M,1,1,2,5,5,2,3,5,6,7,1,0,0,0,Drivers,4.0,0,C,1
16844,604657,5116211,F,0,1,1,1,5,2,1,2,6,4,1,0,0,0,Sales staff,2.0,-37,C,1
16845,684318,5136932,F,1,0,1,7,5,2,3,5,3,3,1,1,1,0,Managers,3.0,-8,C,1
16846,210296,5045183,F,0,1,0,9,5,2,3,5,0,1,1,0,1,0,Cleaning staff,2.0,0,0,1
16847,107756,5025209,F,0,1,2,4,3,2,3,5,8,3,1,0,0,0,,4.0,0,C,1
16848,298707,5058306,F,0,1,0,1,5,2,3,5,0,0,1,1,1,0,Managers,2.0,0,C,1
16849,514947,5099768,F,0,1,1,2,5,2,3,5,9,2,1,1,1,0,Laborers,3.0,0,C,1
16850,80763,5023617,F,0,1,2,4,3,2,3,5,8,6,1,0,0,0,Managers,4.0,-42,0,1
16851,131800,5029297,F,0,0,0,8,3,2,3,5,1,8,1,0,0,0,,2.0,0,X,1
16852,68176,5022860,F,1,1,0,5,5,4,1,5,4,0,1,0,0,0,Core staff,1.0,0,C,1
16853,12118,5009553,F,0,0,0,6,3,2,3,5,2,0,1,0,0,0,Laborers,2.0,-21,X,1
16854,298561,5058298,F,0,1,0,2,3,2,1,5,0,8,1,0,0,0,,1.0,0,X,1
16855,390773,5068957,F,1,1,0,8,3,4,3,5,0,0,1,0,1,0,,2.0,0,C,1
16856,611860,5116634,F,0,1,0,2,3,4,1,5,0,8,1,0,0,0,,1.0,0,0,1
16857,264611,5053032,F,0,1,0,2,3,2,3,5,1,8,1,0,0,0,,2.0,0,C,1
16858,671614,5132808,F,0,1,0,4,5,2,2,5,3,5,1,0,0,0,Sales staff,1.0,-9,X,1
16859,461486,5091333,F,0,1,0,2,5,2,3,5,5,6,1,0,1,0,Managers,2.0,0,C,1
16860,570698,5113302,M,0,1,1,5,5,4,3,0,4,4,1,0,0,0,Cooking staff,3.0,-2,C,1
16861,675661,5135569,F,0,1,1,4,3,2,3,5,8,7,1,0,0,0,Sales staff,3.0,0,0,1
16862,344139,5065636,M,1,1,0,4,5,2,3,5,9,5,1,0,0,0,Drivers,2.0,-7,C,1
16863,290390,5054569,F,1,1,2,2,5,2,3,5,5,0,1,0,0,0,Sales staff,4.0,-7,C,1
16864,472259,5091964,M,1,0,0,5,5,2,3,4,2,5,1,1,0,0,Drivers,2.0,0,C,1
16865,80145,5023580,F,0,1,0,5,3,2,2,5,0,8,1,0,1,0,,1.0,0,0,1
16866,411417,5085962,M,0,1,0,7,5,2,3,5,7,7,1,0,0,0,Laborers,2.0,0,C,1
16867,69331,5022913,F,0,1,0,7,5,4,1,5,7,3,1,0,1,0,Managers,1.0,0,C,1
16868,188191,5041114,M,1,1,0,9,3,2,1,5,3,2,1,1,1,0,Laborers,1.0,-3,X,1
16869,408305,5085729,F,0,1,0,4,5,4,3,5,2,7,1,0,1,0,,2.0,-31,X,1
16870,324826,5062081,F,0,1,0,1,5,2,3,5,8,1,1,1,1,0,Laborers,2.0,0,C,1
16871,331756,5062392,F,0,1,2,6,5,2,3,5,6,7,1,0,1,0,,4.0,0,C,1
16872,733092,5145960,F,0,0,1,4,5,4,3,5,4,7,1,0,1,0,Sales staff,3.0,-9,X,1
16873,104973,5025017,M,0,1,0,2,5,2,1,5,6,6,1,0,0,0,Laborers,1.0,0,C,1
16874,365581,5067447,F,1,1,0,2,3,2,3,5,0,8,1,0,0,0,,2.0,-13,X,1
16875,312550,5061472,F,0,1,1,1,5,4,3,5,8,5,1,0,0,0,Laborers,3.0,0,C,1
16876,49301,5021766,F,0,0,0,1,3,2,3,0,4,6,1,0,0,0,,2.0,-17,X,1
16877,597727,5115811,F,1,1,2,0,5,4,3,5,8,4,1,1,1,0,Accountants,4.0,0,X,1
16878,769303,5023738,F,0,1,0,0,5,2,1,5,2,6,1,1,1,0,Core staff,2.0,0,X,1
16879,557888,5111080,F,1,1,0,9,5,2,2,5,1,4,1,0,0,0,Accountants,1.0,0,0,1
16880,747394,5148966,F,0,1,0,0,5,2,3,4,3,0,1,0,0,0,Laborers,2.0,0,C,1
16881,297746,5056238,F,0,1,0,0,5,2,3,5,7,1,1,1,0,0,Cleaning staff,2.0,0,0,1
16882,485546,5095122,F,0,1,0,0,5,4,3,5,6,4,1,0,0,0,Core staff,2.0,-20,X,1
16883,288335,5054429,F,0,1,0,1,5,2,3,5,8,4,1,1,0,0,Core staff,2.0,0,X,1
16884,380850,5068320,F,0,1,0,6,3,4,2,5,0,8,1,0,0,0,,1.0,0,C,1
16885,686097,5137033,M,1,0,1,1,5,2,3,5,6,7,1,0,1,0,Laborers,3.0,-9,0,1
16886,183752,5038738,F,0,0,0,2,3,2,2,5,0,8,1,0,0,0,,1.0,0,C,1
16887,473777,5092041,F,1,1,0,0,3,2,3,5,0,8,1,0,1,0,,2.0,0,C,1
16888,63642,5113138,M,0,1,0,9,5,4,3,5,6,1,1,0,0,0,Managers,2.0,0,C,1
16889,601725,5116030,F,0,1,0,2,3,2,3,5,1,8,1,0,0,0,,2.0,0,C,1
16890,419100,5088829,M,1,1,0,8,3,4,3,5,8,6,1,0,1,0,High skill tech staff,2.0,-49,C,1
16891,546344,5105513,F,0,1,1,4,5,2,3,5,6,4,1,0,0,0,,3.0,0,C,1
16892,110300,5026194,F,0,1,0,0,3,4,1,5,1,8,1,0,0,0,,1.0,-26,X,1
16893,461226,5091310,F,0,1,1,8,5,2,3,4,8,4,1,0,0,0,Sales staff,3.0,-6,X,1
16894,379644,5068234,M,0,1,1,1,5,2,3,5,6,7,1,0,0,0,Laborers,3.0,0,C,1
16895,248671,5050567,M,1,0,1,9,5,2,3,4,3,1,1,0,1,1,Managers,3.0,0,C,1
16896,493677,5095702,F,0,0,0,2,3,2,3,5,1,8,1,0,0,0,,2.0,-11,C,1
16897,206076,5042298,M,1,1,1,6,5,2,3,5,5,3,1,1,1,0,Drivers,3.0,-4,C,1
16898,738867,5148467,F,0,1,1,2,5,2,3,0,8,7,1,0,0,0,Sales staff,3.0,-6,C,1
16899,249736,5050644,M,1,0,0,9,3,2,3,5,9,4,1,0,0,0,Laborers,2.0,0,C,1
16900,468624,5091728,F,1,1,0,0,3,2,3,5,6,3,1,0,0,0,Medicine staff,2.0,0,C,1
16901,176937,5145946,F,0,1,1,9,3,4,1,5,5,7,1,0,0,0,Accountants,2.0,0,0,1
16902,522445,5118333,F,1,0,1,0,5,2,3,5,5,4,1,1,0,0,,3.0,0,X,1
16903,33866,5010822,F,1,1,0,8,5,2,3,5,7,4,1,0,0,0,High skill tech staff,2.0,0,C,1
16904,146872,5078875,F,0,1,0,2,3,2,2,5,1,8,1,0,0,0,,1.0,0,C,1
16905,410231,5085874,M,1,1,0,2,3,3,3,5,9,6,1,0,0,0,Laborers,2.0,0,0,1
16906,414615,5087813,F,1,1,1,2,5,2,2,5,8,6,1,1,1,0,Sales staff,2.0,0,C,1
16907,727925,5143494,F,0,1,1,2,5,4,3,5,7,2,1,1,0,0,Accountants,3.0,-34,C,1
16908,90903,5024222,F,1,1,0,9,3,4,3,5,4,8,1,0,1,0,,2.0,0,X,1
16909,587495,5114425,F,0,0,1,0,5,2,3,5,9,7,1,1,0,0,Drivers,3.0,0,C,1
16910,277647,5053843,M,1,0,0,6,5,2,3,4,3,5,1,0,0,0,Laborers,2.0,0,C,1
16911,634553,5118315,M,0,1,0,2,3,4,2,5,3,3,1,0,0,0,,1.0,0,C,1
16912,212822,5045468,F,0,1,0,8,5,4,3,5,6,7,1,0,0,1,Accountants,2.0,0,C,1
16913,706059,5142314,M,0,1,2,7,5,2,3,5,4,7,1,0,0,0,Core staff,4.0,0,C,1
16914,41351,5021283,F,0,1,1,4,5,2,3,5,4,6,1,0,0,0,Cooking staff,3.0,0,C,1
16915,445380,5114412,F,0,0,0,4,5,4,3,5,8,6,1,1,1,0,Core staff,2.0,-7,0,1
16916,224196,5046152,F,1,1,0,0,5,2,3,5,2,3,1,1,1,0,Core staff,2.0,0,C,1
16917,655412,5126099,F,0,0,0,4,3,2,3,5,9,5,1,1,1,0,Sales staff,2.0,0,C,1
16918,589127,5114524,F,1,1,0,4,5,4,3,3,0,7,1,1,0,0,Accountants,2.0,-37,C,1
16919,461687,5091352,F,0,1,0,0,3,2,3,5,0,8,1,0,0,1,,2.0,-23,C,1
16920,22823,5010160,M,1,1,0,8,5,2,3,5,0,4,1,0,1,1,Security staff,2.0,0,C,1
16921,419892,5088862,F,1,1,0,8,5,4,3,5,1,0,1,0,0,1,Core staff,2.0,0,C,1
16922,642947,5125312,M,0,1,3,4,5,2,3,5,6,2,1,0,0,0,Laborers,5.0,0,C,1
16923,521874,5100036,M,1,0,1,9,5,4,3,5,6,6,1,1,0,0,,3.0,0,0,1
16924,401488,5078802,F,0,1,0,8,5,2,3,5,2,2,1,0,0,0,High skill tech staff,2.0,0,C,1
16925,47842,5021679,M,0,1,0,6,3,2,2,5,2,1,1,0,0,0,Cleaning staff,1.0,0,0,1
16926,229472,5046471,M,0,1,0,5,5,2,3,5,5,1,1,0,0,0,Laborers,2.0,-1,X,1
16927,268048,5053239,M,1,1,2,8,5,2,3,5,5,7,1,1,1,0,Drivers,4.0,0,C,1
16928,258201,5052611,M,0,1,0,6,3,2,1,1,2,4,1,0,0,0,,1.0,0,X,1
16929,26710,5010389,F,1,1,0,9,3,4,3,5,6,3,1,0,0,1,Managers,2.0,0,C,1
16930,256737,5051205,M,1,0,1,2,5,3,3,5,6,5,1,0,1,0,,3.0,0,C,1
16931,619192,5117123,F,1,1,2,6,5,2,3,5,6,5,1,0,0,0,Medicine staff,4.0,-41,X,1
16932,59841,5113191,M,1,0,0,8,5,3,3,5,8,2,1,0,0,0,Laborers,2.0,-33,X,1
16933,412461,5086028,F,0,1,0,9,5,4,3,5,3,0,1,0,0,0,,2.0,-10,X,1
16934,463700,5091472,F,0,1,0,2,5,2,3,5,4,5,1,0,1,0,,2.0,0,C,1
16935,656877,5126185,F,0,0,0,1,3,2,3,5,1,8,1,0,1,1,,2.0,0,C,1
16936,181905,5038630,F,1,1,0,6,5,2,3,5,2,0,1,0,0,0,Laborers,2.0,0,C,1
16937,675456,5135550,F,0,1,0,2,3,4,1,5,8,5,1,0,0,0,Sales staff,1.0,0,0,1
16938,94214,5024448,M,1,1,0,5,5,2,3,5,7,3,1,1,1,0,Managers,2.0,0,0,1
16939,449729,5090468,M,0,0,0,5,5,4,3,4,2,6,1,0,1,1,Managers,2.0,0,0,1
16940,6722,5009234,F,1,0,0,7,5,2,3,5,5,6,1,1,0,0,Managers,2.0,0,X,1
16941,567645,5113025,F,0,1,0,4,3,2,2,5,0,8,1,0,0,0,,1.0,0,X,1
16942,47417,5021660,M,1,1,1,8,5,2,3,5,6,5,1,0,0,0,Low-skill Laborers,3.0,0,X,1
16943,130028,5029209,F,0,1,0,5,3,2,3,5,0,8,1,0,1,0,,2.0,-2,X,1
16944,531536,5117388,F,0,0,0,2,3,3,1,5,3,7,1,0,0,0,Accountants,1.0,0,0,1
16945,494108,5095757,F,0,0,0,4,3,2,3,5,5,7,1,1,0,0,,2.0,-20,C,1
16946,774380,5105536,M,1,0,0,6,5,2,3,5,9,3,1,0,0,0,Drivers,2.0,0,2,0
16947,591860,5115453,F,1,1,0,8,3,4,3,5,3,7,1,0,1,0,Accountants,2.0,0,0,1
16948,206526,5042326,F,0,1,1,2,3,2,3,5,6,7,1,0,0,0,,3.0,0,X,1
16949,468232,5091710,F,1,1,1,4,5,4,3,5,9,3,1,1,0,0,Sales staff,3.0,0,C,1
16950,447943,5090351,M,0,1,0,1,5,2,3,5,2,0,1,0,0,0,Laborers,2.0,0,C,1
16951,382119,5068408,F,0,1,0,4,5,4,3,5,9,4,1,0,0,0,Core staff,2.0,-48,X,1
16952,181175,5038596,M,1,1,0,6,3,4,3,5,9,4,1,0,0,0,Drivers,2.0,0,C,1
16953,721506,5143136,F,0,0,0,5,5,2,1,0,9,5,1,0,0,0,Sales staff,1.0,0,C,1
16954,411043,5085930,F,0,1,0,7,3,4,1,5,1,0,1,0,0,0,Core staff,1.0,0,0,1
16955,187167,5041057,F,0,1,1,2,5,2,3,5,4,4,1,0,0,0,Laborers,3.0,0,C,1
16956,328467,5062234,F,1,0,0,8,5,2,3,5,2,1,1,0,0,0,Managers,2.0,0,X,1
16957,226467,5046284,F,0,1,0,0,3,4,3,5,0,8,1,0,0,0,,2.0,0,0,1
16958,497441,5095991,M,1,0,0,7,5,2,3,5,2,6,1,1,1,0,Laborers,2.0,0,C,1
16959,4576,5009109,M,0,1,0,9,3,2,3,5,5,3,1,0,0,0,Security staff,2.0,0,C,1
16960,340679,5065396,M,1,1,0,0,3,2,2,5,0,8,1,0,1,0,,1.0,0,C,1
16961,152399,5079239,M,1,0,0,8,5,2,3,5,5,0,1,0,0,0,Laborers,2.0,0,X,1
16962,268685,5053282,M,1,1,0,6,5,2,3,5,5,3,1,0,1,0,Drivers,2.0,0,0,1
16963,30154,5010588,M,1,1,1,5,5,2,3,5,4,2,1,0,0,0,Managers,3.0,0,0,1
16964,438535,5089860,F,0,1,0,0,3,2,3,5,1,8,1,0,1,0,,2.0,0,C,1
16965,659377,5126334,F,0,0,0,4,3,4,3,5,4,5,1,1,1,0,Laborers,2.0,0,C,1
16966,351190,5066643,F,0,1,0,8,5,2,3,5,2,5,1,1,1,0,,2.0,-11,C,1
16967,421178,5088931,F,1,1,0,9,5,4,3,5,8,4,1,0,0,0,,2.0,0,X,1
16968,485415,5095116,F,0,1,0,0,5,4,3,5,6,4,1,0,0,0,Core staff,2.0,-5,C,1
16969,276281,5053768,F,0,1,0,9,5,2,3,5,5,3,1,1,1,0,Cooking staff,2.0,-35,C,1
16970,357940,5067066,F,1,1,2,9,5,2,3,5,5,1,1,0,0,0,Core staff,4.0,-9,X,1
16971,135030,5029503,F,0,1,0,0,5,4,3,5,7,5,1,0,0,1,,2.0,0,C,1
16972,635636,5118401,M,0,0,0,8,5,2,3,5,8,3,1,1,1,0,Core staff,2.0,-38,C,1
16973,4308,5009098,F,0,1,1,8,3,2,3,5,6,1,1,0,0,1,Accountants,3.0,0,C,1
16974,569879,5113262,F,0,1,0,0,3,2,1,5,0,8,1,0,1,0,,1.0,-2,C,1
16975,317621,5061701,F,1,1,0,2,3,2,3,5,3,4,1,0,1,1,High skill tech staff,2.0,0,C,1
16976,731851,5145822,M,1,0,0,2,5,2,3,0,9,6,1,0,0,0,Laborers,2.0,-6,C,1
16977,634145,5118295,F,0,0,2,3,5,3,3,0,6,2,1,1,1,0,Core staff,4.0,0,C,1
16978,757813,5149590,F,0,1,1,0,5,2,3,5,8,3,1,0,0,1,Medicine staff,3.0,0,C,1
16979,306766,5061214,F,1,1,4,4,5,2,2,5,6,1,1,1,1,0,Security staff,5.0,-1,X,1
16980,295125,5056074,M,1,1,0,6,5,2,3,5,2,2,1,1,0,0,,2.0,0,C,1
16981,312080,5061442,F,0,1,1,1,5,4,3,5,1,0,1,0,0,1,High skill tech staff,3.0,0,C,1
16982,181919,5038631,F,0,1,0,2,3,2,3,5,1,8,1,0,1,0,,2.0,0,0,1
16983,672252,5132929,F,0,1,1,4,5,2,1,5,7,5,1,0,0,0,Waiters/barmen staff,2.0,-6,X,1
16984,98016,5024630,M,0,1,2,8,5,2,1,5,8,1,1,0,0,0,Laborers,3.0,0,0,1
16985,102094,5024839,F,0,1,0,6,3,4,1,5,6,4,1,0,0,0,,1.0,0,C,1
16986,342988,5065540,M,0,1,2,6,3,2,3,5,7,5,1,0,0,0,Managers,4.0,0,X,1
16987,710299,5142566,F,0,1,0,2,5,4,1,5,2,2,1,0,0,1,Laborers,1.0,-16,C,1
16988,720444,5143077,M,0,0,0,0,5,2,3,5,5,7,1,1,1,0,Drivers,2.0,0,0,1
16989,344033,5065629,F,0,1,0,2,3,2,1,5,1,8,1,0,0,0,,1.0,0,X,1
16990,503658,5096436,F,0,0,0,1,5,2,3,5,2,2,1,0,0,0,,2.0,0,C,1
16991,457195,5091091,F,0,1,2,1,5,4,3,5,2,0,1,0,0,0,,4.0,-32,X,1
16992,750493,5149171,M,1,1,0,6,3,2,3,5,1,2,1,0,0,0,Laborers,2.0,0,C,1
16993,793,5008852,M,1,1,0,1,3,2,3,5,1,1,1,0,1,0,Drivers,2.0,0,0,1
16994,294842,5056051,F,1,1,0,1,5,2,3,5,1,0,1,1,0,0,Core staff,2.0,0,X,1
16995,557640,5106165,M,1,1,0,9,5,2,3,5,2,2,1,0,0,0,Managers,2.0,0,X,1
16996,198941,5041840,F,1,0,0,0,3,3,3,5,3,3,1,1,0,0,,2.0,0,C,1
16997,620686,5117218,F,0,1,0,6,5,2,3,5,8,4,1,0,0,0,Core staff,2.0,0,C,1
16998,411335,5085958,M,0,1,0,7,5,2,3,5,7,7,1,0,0,0,Laborers,2.0,-15,C,1
16999,678935,5135749,M,0,1,2,1,5,2,3,5,7,1,1,0,0,0,Laborers,4.0,0,C,1
17000,658827,5126307,F,0,0,0,2,5,4,3,5,9,4,1,0,0,0,Core staff,2.0,-15,0,1
17001,418427,5088670,M,1,1,0,7,3,4,1,5,9,5,1,0,0,0,Core staff,1.0,-40,X,1
17002,651372,5125849,F,0,0,0,7,5,2,1,5,3,4,1,1,0,0,Cleaning staff,1.0,-50,X,1
17003,409306,5085807,F,1,1,0,8,5,4,3,5,2,5,1,0,0,1,Drivers,2.0,0,C,1
17004,262006,5052849,F,0,1,0,0,3,2,3,5,4,5,1,1,1,0,Sales staff,2.0,0,0,1
17005,361951,5067266,F,1,1,0,8,5,2,3,5,2,4,1,0,1,0,,2.0,0,0,1
17006,650074,5125786,F,0,1,0,1,5,2,3,5,0,7,1,0,0,0,,2.0,0,C,1
17007,97309,5024590,M,1,1,0,4,5,2,3,0,9,4,1,1,0,0,Drivers,2.0,0,C,1
17008,547411,5105582,M,1,0,2,9,3,4,3,5,8,5,1,0,0,1,Security staff,4.0,0,0,1
17009,480073,5092432,F,0,1,0,0,5,4,3,5,6,6,1,0,0,0,,2.0,-17,C,1
17010,390089,5068914,F,0,0,1,4,5,2,3,5,5,4,1,0,0,0,Drivers,3.0,-11,X,1
17011,281938,5054056,M,1,0,1,1,5,2,3,1,8,2,1,1,0,0,Laborers,3.0,0,C,1
17012,720037,5143063,F,0,0,0,2,5,2,3,0,9,7,1,1,1,0,Core staff,2.0,-50,C,1
17013,82165,5023698,F,0,1,0,2,3,2,3,5,7,1,1,1,1,0,Private service staff,2.0,0,C,1
17014,315495,5061614,M,1,1,1,7,5,2,3,5,8,6,1,0,1,0,Drivers,3.0,0,C,1
17015,729926,5143626,M,1,0,0,1,5,2,3,5,1,4,1,0,0,0,,2.0,-26,X,1
17016,57178,5022220,F,0,1,0,5,3,2,1,5,0,8,1,0,0,0,,1.0,-51,X,1
17017,142511,5033535,F,0,0,0,1,5,2,3,5,2,0,1,1,0,0,,2.0,0,C,1
17018,8342,5009312,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,,2.0,-16,C,1
17019,161675,5036671,F,1,1,1,7,3,4,3,5,8,2,1,0,0,0,,3.0,0,C,1
17020,578499,5113814,F,0,1,1,1,5,2,3,5,7,5,1,1,0,0,Cooking staff,3.0,0,C,1
17021,478522,5092347,F,0,1,0,7,5,2,2,5,2,4,1,0,0,0,Sales staff,1.0,0,C,1
17022,741481,5148617,M,0,1,0,7,5,2,3,5,2,6,1,0,0,0,Cooking staff,2.0,-57,0,1
17023,364151,5067372,F,1,1,0,8,3,3,1,5,9,5,1,0,1,0,Core staff,1.0,0,C,1
17024,250738,5050718,M,1,0,0,4,3,4,3,5,9,6,1,0,0,0,Laborers,2.0,0,C,1
17025,331868,5062399,F,0,1,0,5,5,2,2,5,5,1,1,1,1,0,Laborers,1.0,0,0,1
17026,108192,5025252,M,0,1,1,9,3,2,1,4,4,0,1,0,0,0,,2.0,-11,X,1
17027,678407,5135719,F,0,0,0,2,5,2,2,4,2,1,1,0,1,0,,1.0,0,C,1
17028,288579,5054450,M,1,1,0,8,5,4,3,5,3,5,1,0,0,0,Laborers,2.0,0,X,1
17029,480793,5092466,F,0,0,0,0,5,2,3,5,5,3,1,1,0,0,Sales staff,2.0,0,0,1
17030,465429,5091557,F,0,1,0,0,3,4,3,5,2,8,1,0,1,0,,2.0,0,C,1
17031,131428,5029276,F,0,0,0,7,5,2,3,5,5,8,1,0,0,0,,2.0,0,0,1
17032,700474,5139982,M,1,0,1,7,5,2,1,5,6,4,1,0,1,0,,2.0,0,0,1
17033,122002,5028782,F,0,1,0,2,5,2,3,5,4,2,1,0,0,0,,2.0,-29,0,1
17034,614557,5116799,F,0,1,1,5,3,4,3,5,8,2,1,0,0,0,Accountants,3.0,-13,X,1
17035,165599,5146273,F,0,1,0,5,5,2,3,5,4,4,1,0,0,0,Laborers,2.0,0,C,1
17036,614337,5116782,F,0,0,1,0,3,2,3,5,8,4,1,0,0,0,,3.0,0,C,1
17037,769234,5022697,M,1,1,0,8,5,2,1,5,6,1,1,0,0,0,Drivers,1.0,0,C,1
17038,130160,5029216,F,0,1,0,2,5,2,3,5,1,3,1,1,1,0,Laborers,2.0,0,X,1
17039,388246,5068804,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,0,C,1
17040,743,5008849,M,1,1,0,1,3,2,3,5,1,1,1,0,1,0,Drivers,2.0,-40,C,1
17041,508420,5096762,M,1,0,1,6,3,2,3,5,6,3,1,0,0,0,Drivers,3.0,0,C,1
17042,88878,5024105,M,0,1,0,5,5,2,3,5,2,3,1,0,0,0,Security staff,2.0,0,C,1
17043,245663,5048571,M,1,1,0,2,5,2,3,5,5,0,1,0,0,0,Laborers,2.0,0,C,1
17044,383670,5068516,F,0,1,0,2,3,2,3,5,4,2,1,1,1,0,Core staff,2.0,0,C,1
17045,243319,5048406,M,0,1,0,4,3,2,3,5,4,5,1,0,0,0,,2.0,-10,0,1
17046,151677,5079242,M,1,1,1,5,5,2,3,5,8,3,1,0,0,0,Laborers,3.0,0,C,1
17047,132782,5029359,M,1,1,2,9,5,2,3,5,6,6,1,0,1,0,Managers,4.0,0,X,1
17048,689919,5137229,M,1,0,0,5,3,2,3,4,6,3,1,1,0,0,Drivers,2.0,0,C,1
17049,340378,5065377,F,0,1,0,6,5,4,3,5,9,6,1,0,1,0,High skill tech staff,2.0,0,0,1
17050,488968,5095324,F,0,1,0,8,3,2,2,5,0,8,1,0,1,0,,1.0,0,0,1
17051,421030,5088919,F,0,1,1,4,5,2,3,5,7,0,1,0,0,0,Laborers,3.0,0,C,1
17052,338727,5062720,F,1,1,1,9,3,2,3,5,5,3,1,0,0,0,,3.0,-3,X,1
17053,587859,5114451,M,1,1,0,7,5,4,3,5,7,3,1,0,0,0,,2.0,0,C,1
17054,655098,5126078,F,0,1,1,1,5,2,3,5,5,3,1,0,0,0,Managers,3.0,0,0,1
17055,593768,5115561,F,0,0,0,2,3,2,3,4,6,6,1,1,0,0,Laborers,2.0,0,0,1
17056,465797,5091577,F,0,1,0,2,3,2,1,5,1,8,1,0,1,0,,1.0,0,C,1
17057,583657,5114119,F,0,0,0,2,3,2,3,5,0,8,1,0,0,0,,2.0,0,0,1
17058,756547,5149530,F,0,1,0,2,5,2,3,5,7,2,1,0,0,0,Core staff,2.0,0,C,1
17059,107562,5025193,F,1,1,0,0,3,2,3,5,2,8,1,0,0,0,,2.0,0,0,1
17060,493845,5095722,M,1,0,1,2,3,2,3,5,9,5,1,0,0,0,Laborers,3.0,-18,X,1
17061,582958,5114075,F,1,0,2,2,5,2,3,5,8,8,1,0,0,1,Laborers,4.0,-3,X,1
17062,249518,5050628,M,1,0,0,8,5,2,3,5,7,7,1,0,1,0,Drivers,2.0,-15,0,1
17063,685594,5137004,M,1,0,0,3,5,2,3,5,3,0,1,1,1,0,Drivers,2.0,0,C,1
17064,366777,5067517,F,0,1,0,9,5,2,3,5,3,0,1,0,0,1,,2.0,0,C,1
17065,376755,5068054,M,0,1,0,5,5,2,2,5,3,4,1,0,0,0,Drivers,1.0,0,C,1
17066,36806,5010984,M,0,1,0,2,3,2,3,5,0,8,1,0,0,0,,2.0,0,C,1
17067,632577,5118167,M,1,0,2,7,5,2,3,5,7,1,1,0,0,0,Laborers,4.0,0,C,1
17068,492503,5095622,F,0,0,1,0,3,2,3,5,6,6,1,0,0,0,Laborers,3.0,-11,0,1
17069,227762,5046370,F,0,1,0,2,3,2,1,5,0,6,1,0,0,0,Security staff,1.0,0,C,1
17070,497651,5096005,M,0,0,1,8,5,2,3,5,9,7,1,1,0,0,Managers,3.0,0,X,1
17071,548677,5105669,M,1,0,0,7,3,2,3,5,6,1,1,0,0,0,Drivers,2.0,0,X,1
17072,604381,5116201,M,0,1,0,8,5,2,1,5,3,3,1,0,1,0,Laborers,1.0,0,0,1
17073,428236,5089305,M,0,0,0,6,5,2,3,5,3,6,1,0,0,0,Security staff,2.0,0,0,1
17074,695584,5137537,M,0,0,0,2,5,2,3,5,5,2,1,1,0,0,Drivers,2.0,0,0,1
17075,420880,5088914,F,0,1,1,4,5,2,3,5,7,0,1,0,0,0,Laborers,3.0,0,C,1
17076,83519,5023776,M,1,0,0,8,3,4,3,5,6,5,1,0,0,0,Laborers,2.0,-27,C,1
17077,155689,5035851,M,0,1,0,0,3,2,1,5,1,8,1,0,0,0,,1.0,0,C,1
17078,72392,5023087,F,1,0,1,5,3,2,1,4,8,1,1,0,0,0,Laborers,2.0,-2,C,1
17079,411051,5085931,F,0,1,0,2,3,3,3,5,8,2,1,0,0,0,Sales staff,2.0,0,X,1
17080,402120,5078901,F,0,1,1,5,5,4,3,5,6,4,1,0,0,0,Sales staff,3.0,-41,X,1
17081,99742,5025160,M,1,0,0,7,5,2,3,5,6,8,1,0,0,0,Laborers,2.0,0,C,1
17082,614525,5116798,F,0,1,1,5,3,4,3,5,8,2,1,0,0,0,Accountants,3.0,0,0,1
17083,173350,5037066,M,1,1,1,6,5,3,3,5,5,3,1,0,1,0,,3.0,-11,C,1
17084,296361,5056147,M,1,0,0,4,5,2,3,5,0,0,1,0,0,0,Laborers,2.0,0,X,1
